<<<<<<< HEAD
facility_id,facility_name,address,state,zip_code,hospital_ownership,hospital_overall_rating,count_of_mort_measures_better,count_of_safety_measures_better,count_of_readm_measures_better
30152,EXCEPTIONAL COMMUNITY HOSPITAL - MARICOPA,19060 NORTH JOHN WAYNE PARKWAY,AZ,85139,Proprietary,0.0,0.0,0.0,0.0
30153,EAST VALLEY ER & HOSPITAL,5656 SOUTH POWER RD,AZ,85295,Proprietary,0.0,0.0,0.0,0.0
30154,EXCEPTIONAL COMMUNITY HOSPITAL YUMA,2648 SOUTH ARABY RD,AZ,85365,Proprietary,0.0,0.0,0.0,0.0
30155,EXCEPTIONAL COMMUNITY HOSPITAL BULLHEAD CITY,2365 HIGHWAY 95,AZ,86442,Proprietary,0.0,0.0,0.0,0.0
03033F,VA NORTHERN ARIZONA HEALTHCARE SYSTEM,500 HIGHWAY 89 NORTH,AZ,86313,Veterans Health Administration,5.0,0.0,0.0,2.0
31300,WICKENBURG COMMUNITY HOSPITAL,520 ROSE LANE,AZ,85390,Voluntary non-profit - Other,0.0,0.0,0.0,0.0
31301,BENSON HOSPITAL,450 SOUTH OCOTILLO AVENUE,AZ,85602,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
31302,"NORTHERN COCHISE COMMUNITY HOSPITAL, INC.",901 WEST REX ALLEN DRIVE,AZ,85643,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
31304,PAGE HOSPITAL,501 NORTH NAVAJO DRIVE,AZ,86040,Government - Hospital District or Authority,0.0,0.0,0.0,0.0
31305,HOPI HEALTH CARE CENTER,"HIGHWAY 264, MILEPOST 388",AZ,86042,Tribal,0.0,0.0,0.0,0.0
31307,PARKER INDIAN HEALTH CENTER,12033 AGENCY ROAD,AZ,85344,Government - Federal,0.0,0.0,0.0,0.0
31308,HUHU KAM MEMORIAL HOSPITAL,483 WEST SEED FARM ROAD,AZ,85147,Government - Federal,0.0,0.0,0.0,0.0
31309,SAGE MEMORIAL HOSPITAL,HIGHWAY 264 WEST AND 191 SOUTH,AZ,86505,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
31311,LITTLE COLORADO MEDICAL CENTER,1501 NORTH WILLIAMSON AVENUE,AZ,86047,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
31312,COPPER QUEEN COMMUNITY HOSPITAL,101 COLE AVENUE,AZ,85603,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
31313,HOLY CROSS HOSPITAL,1171 WEST TARGET RANGE ROAD,AZ,85621,Proprietary,0.0,0.0,0.0,0.0
31314,COBRE VALLEY REGIONAL MEDICAL CENTER,5880 SOUTH HOSPITAL DRIVE,AZ,85501,Voluntary non-profit - Private,3.0,0.0,0.0,0.0
31315,WHITE MOUNTAIN REGIONAL MEDICAL CENTER,118 SOUTH MOUNTAIN AVENUE,AZ,85938,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
31317,LA PAZ REGIONAL HOSPITAL,1200 WEST MOHAVE ROAD,AZ,85344,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
31318,BANNER PAYSON MEDICAL CENTER,807 SOUTH PONDEROSA DRIVE,AZ,85541,Voluntary non-profit - Other,5.0,0.0,0.0,1.0
31319,MT. GRAHAM REGIONAL MEDICAL CENTER,1600 SOUTH 20TH AVENUE,AZ,85546,Government - Hospital District or Authority,0.0,0.0,0.0,0.0
31320,SAN CARLOS APACHE HEALTHCARE CORPORATION,103 MEDICINE WAY ROAD,AZ,85542,Tribal,0.0,0.0,0.0,0.0
33302,PHOENIX CHILDREN'S HOSPITAL,1919 EAST THOMAS ROAD,AZ,85016,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
34004,BANNER BEHAVIORAL HEALTH HOSPITAL,7575 EAST EARLL DRIVE,AZ,85251,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
34013,"ST. LUKE'S BEHAVIORAL HOSPITAL, LP",1800 EAST VAN BUREN,AZ,85006,Proprietary,0.0,0.0,0.0,0.0
34020,HAVEN BEHAVIORAL HOSPITAL OF PHOENIX,"1201 SOUTH 7TH AVENUE, SUITE 200",AZ,85007,Proprietary,0.0,0.0,0.0,0.0
34021,ARIZONA STATE HOSPITAL,2500 EAST VAN BUREN STREET,AZ,85008,Government - State,0.0,0.0,0.0,0.0
34022,SONORA BEHAVIORAL HEALTH HOSPITAL,6050 NORTH CORONA ROAD,AZ,85704,Proprietary,0.0,0.0,0.0,0.0
34023,THE GUIDANCE CENTER,2187 NORTH VICKEY STREET,AZ,86004,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
34024,AURORA BEHAVIORAL HEALTH SYSTEM,6015 WEST PEORIA  AVENUE,AZ,85302,Proprietary,0.0,0.0,0.0,0.0
34025,THE HEALING PLACE,181 WHIPPLE ST,AZ,86301,Proprietary,0.0,0.0,0.0,0.0
34026,VALLEY HOSPITAL,3550 EAST PINCHOT AVENUE,AZ,85018,Proprietary,0.0,0.0,0.0,0.0
34027,CHANGEPOINT PSYCHIATRIC HOSPITAL,1920 WEST COMMERCE DRIVE,AZ,85929,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
34028,AURORA BEHAVIORAL HEALTHCARE-TEMPE,6350 SOUTH MAPLE AVENUE,AZ,85283,Proprietary,0.0,0.0,0.0,0.0
34029,OASIS BEHAVIORAL HEALTH HOSPITAL,"2190 NORTH GRACE BOULEVARD, BUILDING A",AZ,85225,Proprietary,0.0,0.0,0.0,0.0
34030,PALO VERDE BEHAVIORAL HEALTH,2695 NORTH CRAYCROFT ROAD,AZ,85712,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
34031,QUAIL RUN BEHAVIORAL HEALTH,2545 WEST QUAIL AVENUE,AZ,85027,Voluntary non-profit - Other,0.0,0.0,0.0,0.0
34032,COPPER SPRINGS EAST- GILBERT,10550 WEST MCDOWELL ROAD,AZ,85392,Proprietary,0.0,0.0,0.0,0.0
34033,EL DORADO SPRINGS,1400 NORTH WILMOT ROAD,AZ,85712,Proprietary,0.0,0.0,0.0,0.0
34034,DESTINY SPRINGS HEALTHCARE,17300 NORTH DYSART ROAD,AZ,85378,Physician,0.0,0.0,0.0,0.0
34035,AVENIR BEHAVIORAL HEALTH CENTER,16561 NORTH PARKVIEW PLACE,AZ,85374,Proprietary,0.0,0.0,0.0,0.0
34038,"PHOENIX MEDICAL PSYCHIATRIC HOSPITAL, LLC",1346 EAST MCDOWELL ROAD,AZ,85006,Proprietary,0.0,0.0,0.0,0.0
34040,VIA LINDA BEHAVIORAL HOSPITAL,9160 EAST HORSESHOE RD,AZ,85258,Proprietary,0.0,0.0,0.0,0.0
40001,SILOAM SPRINGS REGIONAL HOSPITAL,603 NORTH PROGRESS AVENUE,AR,72761,Proprietary,4.0,0.0,0.0,0.0
40002,JOHNSON REGIONAL MEDICAL CENTER,1100 EAST POPLAR STREET,AR,72830,Voluntary non-profit - Private,4.0,0.0,0.0,0.0
40004,WASHINGTON REGIONAL MEDICAL CENTER,3215 N NORTH HILLS BOULEVARD,AR,72703,Voluntary non-profit - Private,4.0,0.0,2.0,3.0
40007,CHI-ST VINCENT INFIRMARY,TWO ST VINCENT CIRCLE,AR,72205,Voluntary non-profit - Private,2.0,0.0,3.0,1.0
40010,MERCY HOSPITAL NORTHWEST ARKANSAS,2710 SOUTH RIFE MEDICAL LANE,AR,72758,Voluntary non-profit - Private,5.0,0.0,2.0,2.0
40011,CHAMBERS MEMORIAL HOSPITAL,719 DETROIT STREET,AR,72833,Voluntary non-profit - Private,4.0,0.0,0.0,0.0
40014,WHITE COUNTY MEDICAL CENTER,3214 EAST RACE AVENUE,AR,72143,Voluntary non-profit - Private,3.0,0.0,0.0,0.0
40015,MENA REGIONAL HEALTH SYSTEM,311 NORTH MORROW STREET,AR,71953,Voluntary non-profit - Other,0.0,0.0,0.0,0.0
40016,UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET MAIL SLOT 612,AR,72205,Government - State,2.0,0.0,1.0,1.0
40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,AR,72601,Voluntary non-profit - Private,4.0,0.0,0.0,0.0
40018,BAPTIST HEALTH - VAN BUREN,211 CRAWFORD MEMORIAL DRIVE,AR,72956,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
40019,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,AR,72335,Proprietary,0.0,0.0,0.0,0.0
40020,ST BERNARDS MEDICAL CENTER,225 E WASHINGTON AVE,AR,72401,Voluntary non-profit - Private,1.0,0.0,3.0,0.0
40022,NORTHWEST MEDICAL CENTER-SPRINGDALE,609 WEST MAPLE AVENUE,AR,72764,Proprietary,2.0,0.0,1.0,0.0
40026,CHI ST. VINCENT HOSPITAL HOT SPRINGS,300 WERNER STREET,AR,71903,Voluntary non-profit - Private,4.0,0.0,4.0,0.0
40027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,AR,72653,Voluntary non-profit - Private,1.0,0.0,0.0,0.0
40029,"CONWAY REGIONAL MEDICAL CENTER, INC",2302 COLLEGE AVENUE,AR,72034,Voluntary non-profit - Private,3.0,0.0,1.0,0.0
40036,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,3333 SPRINGHILL DRIVE,AR,72117,Voluntary non-profit - Private,1.0,0.0,3.0,0.0
40039,ARKANSAS METHODIST MEDICAL CENTER,900 WEST KINGSHIGHWAY,AR,72450,Voluntary non-profit - Private,2.0,0.0,0.0,0.0
40041,ST MARYS REGIONAL MEDICAL CENTER,1808 WEST MAIN STREET,AR,72801,Proprietary,2.0,0.0,0.0,0.0
40050,OUACHITA COUNTY MEDICAL CENTER,638 CALIFORNIA AVENUE,AR,71701,Voluntary non-profit - Private,4.0,0.0,0.0,0.0
40051,BAPTIST HEALTH MEDICAL CENTER-DREW COUNTY,778 SCOGIN DRIVE,AR,71655,Voluntary non-profit - Private,3.0,0.0,0.0,0.0
40055,BAPTIST HEALTH - FORT SMITH,1001 TOWSON AVENUE,AR,72901,Voluntary non-profit - Private,2.0,0.0,2.0,0.0
40062,MERCY HOSPITAL FORT SMITH,7301 ROGERS AVE,AR,72903,Voluntary non-profit - Private,3.0,0.0,3.0,0.0
40067,MAGNOLIA HOSPITAL,101 HOSPITAL DRIVE,AR,71753,Government - Local,0.0,0.0,0.0,0.0
40069,GREAT RIVER MEDICAL CENTER,1520 N DIVISION STREET,AR,72315,Government - Local,2.0,0.0,0.0,0.0
40071,JEFFERSON REGIONAL MEDICAL CENTER,1600 WEST 40TH AVENUE,AR,71603,Voluntary non-profit - Private,2.0,0.0,0.0,0.0
40072,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,1703 NORTH BUERKLE ST,AR,72160,Voluntary non-profit - Private,3.0,0.0,0.0,0.0
40076,BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY,1001 SCHNEIDER DRIVE,AR,72104,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
40078,NATIONAL PARK MEDICAL CENTER,1910 MALVERN AVENUE,AR,71901,Proprietary,1.0,0.0,1.0,0.0
40084,SALINE MEMORIAL HOSPITAL,#1 MEDICAL PARK DRIVE,AR,72015,Proprietary,2.0,0.0,1.0,0.0
40088,SOUTH ARKANSAS REGIONAL HOSPITAL LLC,700 WEST GROVE STREET,AR,71730,Proprietary,4.0,0.0,0.0,2.0
04009F,FAYETTEVILLE AR VA MEDICAL CENTER,1100 N. COLLEGE AVENUE,AR,72703,Veterans Health Administration,5.0,0.0,0.0,2.0
04010F,VA CENTRAL AR. VETERANS HEALTHCARE SYSTEM LR,4300 WEST SEVENTH STREET,AR,72205,Veterans Health Administration,2.0,1.0,0.0,0.0
40114,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,9601 BAPTIST HEALTH DRIVE,AR,72205,Voluntary non-profit - Private,2.0,0.0,3.0,1.0
40118,"BAPTIST MEMORIAL HOSPITAL JONESBORO, INC.",4800 EAST JOHNSON AVENUE,AR,72405,Voluntary non-profit - Private,3.0,0.0,2.0,0.0
40119,WHITE RIVER MEDICAL CENTER,1710 HARRISON STREET,AR,72503,Voluntary non-profit - Private,3.0,0.0,1.0,0.0
40132,LEO N LEVI MEMORIAL HOSPITAL,300 PROSPECT AVE,AR,71901,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
40134,"ARKANSAS HEART HOSPITAL, LLC",1701 S SHACKLEFORD ROAD,AR,72211,Proprietary,3.0,0.0,1.0,0.0
40137,ST VINCENT MEDICAL CENTER/NORTH,2215 WILDWOOD AVENUE,AR,72120,Voluntary non-profit - Church,4.0,0.0,2.0,0.0
40147,ARKANSAS SURGICAL HOSPITAL,5201 NORTH SHORE DRIVE,AR,72118,Physician,0.0,0.0,0.0,1.0
40153,SOUTHWEST REGIONAL MEDICAL CENTER LLC,2001 SOUTH MAIN,AR,71801,Proprietary,0.0,0.0,0.0,0.0
40154,BAPTIST HEALTH MEDICAL CENTER- CONWAY,1555 EXCHANGE AVENUE,AR,72032,Voluntary non-profit - Private,3.0,0.0,0.0,1.0
40156,"BAPTIST MEMORIAL HOSPITAL-CRITTENDEN, INC",2100 NORTH SEVENTH STREET,AR,72301,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
40161,ARKANSAS HEART HOSPITAL-ENCORE,1901 ENCORE WAY,AR,72019,Proprietary,4.0,0.0,1.0,0.0
40164,UNITY HEALTH - JACKSONVILLE,1400 BRADEN STREET,AR,72076,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
41300,MERCY HOSPITAL PARIS,500 EAST ACADEMY,AR,72855,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
41302,DARDANELLE REGIONAL MEDICAL CENTER,200 NORTH THIRD STREET,AR,72834,Government - Local,0.0,0.0,0.0,0.0
41303,MERCY HOSPITAL OZARK,801 WEST RIVER STREET,AR,72949,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
41305,MERCY HOSPITAL WALDRON,1341 WEST SIXTH STREET,AR,72958,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
41306,IZARD REGIONAL HOSPITAL LLC,61 GRASSE STREET,AR,72519,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
41307,CROSSRIDGE COMMUNITY HOSPITAL,310 SOUTH FALLS BOULEVARD,AR,72396,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
41308,MCGEHEE HOSPITAL,900 SOUTH THIRD STREET,AR,71654,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
41309,LAWRENCE MEMORIAL HOSPITAL,1309 WEST MAIN STREET,AR,72476,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
41310,STONE COUNTY MEDICAL CENTER,2106 EAST MAIN STREET,AR,72560,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
41311,HOWARD MEMORIAL HOSPITAL,130 MEDICAL CIRCLE,AR,71852,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
41312,BAPTIST HEALTH MEDICAL CENTER HEBER SPRINGS,1800 BYPASS ROAD,AR,72543,Voluntary non-profit - Private,0.0,0.0,0.0,1.0
41313,OZARK HEALTH,2500 HIGHWAY 65 SOUTH,AR,72031,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
41317,DALLAS COUNTY MEDICAL CENTER,201 CLIFTON STREET,AR,71742,Government - Local,0.0,0.0,0.0,0.0
41318,MERCY HOSPITAL BOONEVILLE,880 WEST MAIN,AR,72927,Voluntary non-profit - Private,0.0,0.0,0.0,1.0
41320,LITTLE RIVER MEMORIAL HOSPITAL,451 WEST LOCKE STREET,AR,71822,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
41321,BAPTIST HEALTH MEDICAL CENTER-ARKADELPHIA,3050 TWIN RIVERS DRIVE,AR,71923,Voluntary non-profit - Private,0.0,0.0,0.0,1.0
41322,FULTON COUNTY HOSPITAL,679 NORTH MAIN STREET,AR,72576,Government - Local,0.0,0.0,0.0,0.0
41323,ASHLEY COUNTY MEDICAL CENTER,1015 UNITY ROAD,AR,71635,Voluntary non-profit - Private,4.0,0.0,0.0,0.0
41324,CHI ST VINCENT MORRILTON,#4 HOSPITAL DRIVE,AR,72110,Voluntary non-profit - Church,0.0,0.0,0.0,0.0
41326,DELTA MEMORIAL HOSPITAL,811 HIGHWAY 65 SOUTH,AR,71639,Voluntary non-profit - Private,0.0,0.0,0.0,1.0
41327,BRADLEY COUNTY MEDICAL CENTER,404 SOUTH BRADLEY STREET,AR,71671,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
41328,CHICOT MEMORIAL MEDICAL CENTER,2729 SOUTH HIGHWAY 65 & 82,AR,71653,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
41329,MERCY HOSPITAL BERRYVILLE,214 CARTER STREET,AR,72616,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
41330,PIGGOTT COMMUNITY HOSPITAL,1206 GORDON DUCKWORTH DRIVE,AR,72454,Government - Local,0.0,0.0,0.0,1.0
41331,OZARKS COMMUNITY HOSPITAL OF GRAVETTE,1101 JACKSON STREET SW,AR,72736,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
41332,UNITY HEALTH - NEWPORT,1205 MCLAIN STREET,AR,72112,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
41333,SEVIER COUNTY MEDICAL CENTER,960 HWY 71 N,AR,71832,Government - Local,0.0,0.0,0.0,0.0
43300,ARKANSAS CHILDREN'S HOSPITAL,"1 CHILDREN'S WAY, SLOT 301",AR,72202,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
43301,"ARKANSAS CHILDREN'S NORTHWEST, INC",2601 GENE GEORGE BOULEVARD,AR,72762,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
44004,VISTA HEALTH FAYETTEVILLE,4253 CROSSOVER ROAD,AR,72703,Proprietary,0.0,0.0,0.0,0.0
44005,BRIDGEWAY HOSPITAL,21 BRIDGEWAY ROAD,AR,72113,Proprietary,0.0,0.0,0.0,0.0
44006,VALLEY BEHAVIORAL HEALTH SYSTEM,10301 MAYO DRIVE,AR,72923,Proprietary,0.0,0.0,0.0,0.0
44007,RIVENDELL BEHAVIORAL HEALTH SERVICES,100 RIVENDELL DRIVE,AR,72019,Proprietary,0.0,0.0,0.0,0.0
44011,ARKANSAS STATE HOSPITAL,305 S PALM STREET,AR,72205,Government - State,0.0,0.0,0.0,0.0
44017,UNITED METHODIST BEHAVIORAL HOSPITAL,1601 MURPHY DRIVE,AR,72113,Voluntary non-profit - Private,0.0,0.0,0.0,0.0
44019,SPRINGWOODS BEHAVIORAL HEALTH SERVICES,1955 WEST TRUCKER'S DRIVE,AR,72704,Proprietary,0.0,0.0,0.0,0.0
44020,RIVERVIEW BEHAVIORAL HEALTH,701 ARKANSAS BOULEVARD SUITE 300,AR,71854,Proprietary,0.0,0.0,0.0,0.0
44021,PERIMETER BEHAVIORAL HOSPITAL OF WEST MEMPHIS,600 NORTH 7TH STREET,AR,72301,Voluntary non-profit - Church,0.0,0.0,0.0,0.0
44022,CONWAY BEHAVIORAL HEALTH,2255 STURGIS ROAD,AR,72034,Proprietary,0.0,0.0,0.0,0.0
50002,ST ROSE HOSPITAL,27200 CALAROGA AVE,CA,94545,Voluntary non-profit - Church,2.0,0.0,1.0,0.0
50006,PROVIDENCE ST JOSEPH HOSPITAL,2700 DOLBEER ST,CA,95501,Voluntary non-profit - Private,4.0,0.0,4.0,2.0
50007,PENINSULA MEDICAL CENTER,1501 TROUSDALE DRIVE,CA,94010,Voluntary non-profit - Private,5.0,1.0,2.0,3.0
50008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,601 DUBOCE AVENUE,CA,94117,Voluntary non-profit - Other,4.0,0.0,0.0,0.0
50009,PROVIDENCE QUEEN OF THE VALLEY MEDICAL CENTER,1000 TRANCAS ST,CA,94558,Voluntary non-profit - Church,4.0,0.0,0.0,1.0
50013,ADVENTIST HEALTH ST HELENA,10 WOODLAND ROAD,CA,94574,Voluntary non-profit - Private,5.0,0.0,0.0,1.0
50014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,CA,95642,Voluntary non-profit - Private,3.0,0.0,0.0,0.0
50017,MERCY GENERAL HOSPITAL,4001 J ST,CA,95819,Voluntary non-profit - Private,4.0,0.0,2.0,0.0
50022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,CA,92501,Proprietary,2.0,0.0,1.0,0.0
50024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,CA,91950,Proprietary,4.0,0.0,1.0,0.0
50025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,CA,92103,Voluntary non-profit - Other,5.0,4.0,3.0,1.0
50026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE BOX 58,CA,91942,Government - Hospital District or Authority,4.0,1.0,3.0,0.0
50028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,CA,95521,Proprietary,0.0,0.0,0.0,0.0
50030,OROVILLE HOSPITAL,2767 OLIVE HIGHWAY,CA,95966,Voluntary non-profit - Private,1.0,2.0,0.0,0.0
50036,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH ST,CA,93301,Voluntary non-profit - Private,2.0,0.0,1.0,0.0
50038,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,CA,95128,Government - Local,2.0,1.0,2.0,0.0
50039,ENLOE HEALTH,1531 ESPLANADE,CA,95926,Voluntary non-profit - Private,2.0,1.0,2.0,0.0
50040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,CA,91342,Voluntary non-profit - Other,2.0,0.0,1.0,0.0
50042,ST ELIZABETH COMMUNITY HOSPITAL,2550 SISTER MARY COLUMBA DRIVE,CA,96080,Voluntary non-profit - Church,4.0,0.0,0.0,0.0
50043,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,CA,94609,Voluntary non-profit - Private,4.0,1.0,2.0,1.0
50045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,CA,92243,Government - Local,1.0,0.0,0.0,0.0
50047,CALIFORNIA PACIFIC MEDICAL CENTER- VAN NESS CAMPUS,1101 VAN NESS AVENUE,CA,94109,Voluntary non-profit - Private,4.0,0.0,2.0,0.0
50054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,CA,92220,Government - Hospital District or Authority,4.0,0.0,0.0,1.0
50055,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL,3555 CESAR CHAVEZ,CA,94110,Voluntary non-profit - Church,5.0,0.0,1.0,0.0
50056,ANTELOPE VALLEY HOSPITAL,1600 W AVE J,CA,93534,Government - Hospital District or Authority,2.0,0.0,1.0,0.0
50057,KAWEAH HEALTH MEDICAL CENTER,400 W MINERAL KING AVE,CA,93291,Government - Hospital District or Authority,2.0,0.0,1.0,1.0
50058,GLENDALE MEM HOSPITAL & HLTH CENTER,1420 S CENTRAL AVE,CA,91204,Voluntary non-profit - Private,3.0,1.0,1.0,0.0
50060,COMMUNITY REGIONAL MEDICAL CENTER,2823 FRESNO STREET,CA,93721,Voluntary non-profit - Private,1.0,0.0,1.0,0.0
50063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 N VERMONT AVE,CA,90027,Proprietary,1.0,1.0,1.0,0.0
50067,OAK VALLEY HOSPITAL DISTRICT,350 S OAK AVE,CA,95361,Government - Hospital District or Authority,0.0,0.0,0.0,0.0
50069,PROVIDENCE ST. JOSEPH HOSPITAL,1100 WEST STEWART DR,CA,92868,Voluntary non-profit - Church,4.0,0.0,1.0,0.0
50070,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,CA,94080,Voluntary non-profit - Private,5.0,0.0,1.0,0.0
50071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,700 LAWRENCE EXPRESSWAY,CA,95051,Voluntary non-profit - Private,4.0,0.0,1.0,0.0
50072,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1425 S MAIN STREET,CA,94596,Voluntary non-profit - Private,2.0,0.0,2.0,0.0
50073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,975 SERENO DR,CA,94589,Voluntary non-profit - Other,3.0,0.0,1.0,0.0
50075,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,275 WEST MACARTHUR BOULEVARD,CA,94611,Voluntary non-profit - Private,3.0,0.0,1.0,0.0
50076,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,2425 GEARY BLVD,CA,94115,Voluntary non-profit - Private,4.0,0.0,1.0,0.0
50077,SCRIPPS MERCY HOSPITAL,4077 5TH AVE,CA,92103,Voluntary non-profit - Private,3.0,0.0,2.0,1.0
50078,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,1300 W 7TH ST,CA,90732,Voluntary non-profit - Private,2.0,0.0,0.0,0.0
50082,ST JOHNS REGIONAL MEDICAL CENTER,1600 N ROSE AVE,CA,93030,Voluntary non-profit - Private,3.0,0.0,2.0,0.0
50084,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,1800 N CALIFORNIA ST,CA,95204,Voluntary non-profit - Private,3.0,1.0,2.0,1.0
50089,COMMUNITY HOSPITAL OF SAN BERNARDINO,1805 MEDICAL CENTER DRIVE,CA,92411,Voluntary non-profit - Private,3.0,0.0,1.0,0.0
50090,SONOMA VALLEY HOSPITAL,347 ANDRIEUX ST,CA,95476,Government - Hospital District or Authority,2.0,0.0,0.0,0.0
50091,COMMUNITY HOSPITAL OF HUNTINGTON PARK,2623 E SLAUSON AVE,CA,90255,Proprietary,0.0,0.0,0.0,0.0
50093,SAINT AGNES MEDICAL CENTER,1303 E HERNDON AVE,CA,93720,Voluntary non-profit - Church,1.0,0.0,1.0,0.0
50099,SAN ANTONIO REGIONAL HOSPITAL,999 SAN BERNARDINO ROAD,CA,91786,Voluntary non-profit - Other,4.0,0.0,2.0,0.0
50100,SHARP MEMORIAL HOSPITAL,7901 FROST ST,CA,92123,Voluntary non-profit - Private,4.0,0.0,3.0,0.0
50101,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DR,CA,94589,Voluntary non-profit - Private,4.0,0.0,1.0,0.0
50102,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,3865 JACKSON STREET,CA,92503,Proprietary,3.0,0.0,1.0,0.0
50103,ADVENTIST HEALTH WHITE MEMORIAL,1720 CESAR E CHAVEZ AVENUE,CA,90033,Voluntary non-profit - Church,3.0,0.0,1.0,0.0
50104,SAINT FRANCIS MEDICAL CENTER,3630 EAST IMPERIAL HIGHWAY,CA,90262,Voluntary non-profit - Church,2.0,1.0,2.0,0.0
50107,MARIAN REGIONAL MEDICAL CENTER,1400 E CHURCH ST,CA,93454,Voluntary non-profit - Church,3.0,0.0,1.0,0.0
50108,"SUTTER MEDICAL CENTER, SACRAMENTO",2825 CAPITOL AVENUE,CA,95816,Voluntary non-profit - Private,4.0,0.0,1.0,1.0
50110,LOMPOC VALLEY MEDICAL CENTER,1515 E OCEAN AVENUE,CA,93436,Government - Hospital District or Authority,2.0,0.0,0.0,0.0
50112,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,1250 16TH STREET,CA,90404,Voluntary non-profit - Private,4.0,2.0,1.0,1.0
50113,SAN MATEO MEDICAL CENTER,222 W 39TH AVE,CA,94403,Government - Local,3.0,0.0,0.0,0.0
50115,PALOMAR HEALTH DOWNTOWN CAMPUS,555 EAST VALLEY PARKWAY,CA,92025,Government - Hospital District or Authority,3.0,0.0,1.0,1.0
