facility_id,facility_name,address,city/town,state,zip_code,county/parish,cehrt_id,meets_criteria_for_promoting_interoperability_of_ehrs,start_date,end_date
30114,ORO VALLEY HOSPITAL,1551 EAST TANGERINE ROAD,ORO VALLEY,AZ,85755,PIMA,0015CPE9ARQ008M,True,2023-01-01,2023-12-31
30115,BANNER ESTRELLA MEDICAL CENTER,9201 WEST THOMAS ROAD,PHOENIX,AZ,85037,MARICOPA,0015CWG9E12DJH8,True,2023-01-01,2023-12-31
30117,VALLEY VIEW MEDICAL CENTER,5330 SOUTH HIGHWAY 95,FORT MOHAVE,AZ,86426,MOHAVE,0015CD30BJE5K3L,True,2023-01-01,2023-12-31
30119,MERCY GILBERT MEDICAL CENTER,3555 SOUTH VAL VISTA DRIVE,GILBERT,AZ,85297,MARICOPA,0015C2FVF76YBY1,True,2023-01-01,2023-12-31
30121,"MOUNTAIN VISTA MEDICAL CENTER, LP",1301 SOUTH CRISMON ROAD,MESA,AZ,85209,MARICOPA,0015C28CYJ5LLF4,True,2023-01-01,2023-12-31
30122,BANNER GATEWAY MEDICAL CENTER,1900 NORTH HIGLEY ROAD,GILBERT,AZ,85234,MARICOPA,0015CWG9E12DJH8,True,2023-01-01,2023-12-31
30123,HONORHEALTH SCOTTSDALE THOMPSON PEAK MED CTR,7400 EAST THOMPSON PEAK PARKWAY,SCOTTSDALE,AZ,85255,MARICOPA,0015C0AWU30GFF9,True,2023-01-01,2023-12-31
30130,BANNER IRONWOOD MEDICAL CENTER,37000 NORTH GANTZEL ROAD,QUEEN CREEK,AZ,85140,PINAL,0015CWG9E12DJH8,True,2023-01-01,2023-12-31
30131,O.A.S.I.S. HOSPITAL,750 NORTH 40TH STREET,PHOENIX,AZ,85008,MARICOPA,0015CD0JYV8VZG4,True,2023-01-01,2023-12-31
30134,BANNER GOLDFIELD MEDICAL CENTER,2050 WEST SOUTHERN AVENUE,APACHE JUNCTION,AZ,85120,PINAL,0015CWG9E12DJH8,True,2023-01-01,2023-12-31
30136,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,7171 SOUTH 51ST AVENUE,LAVEEN,AZ,85339,MARICOPA,0015C2FVF76YBY1,True,2023-01-01,2023-12-31
30138,WESTERN REGIONAL MEDICAL CENTER,14200 WEST CELEBRATE LIFE WAY,GOODYEAR,AZ,85338,MARICOPA,,,2023-01-01,2023-12-31
30139,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,9130 EAST ELLIOT ROAD,MESA,AZ,85212,MARICOPA,0015C2FVF76YBY1,True,2023-01-01,2023-12-31
30146,HONORHEALTH SONORAN CROSSING MEDICAL CENTER,33400 NORTH 32ND AVENUE,PHONIX,AZ,85085,MARICOPA,0015C0AWU30GFF9,True,2023-01-01,2023-12-31
30147,BANNER OCOTILLO MEDICAL CENTER,1405 SOUTH ALMA SCHOOL ROAD,CHANDLER,AZ,85286,MARICOPA,0015CWG9E12DJH8,True,2023-01-01,2023-12-31
30148,NORTHWEST MEDICAL CENTER SAHUARITA,16260 SOUTH RANCHO SAHUARITA BOULEVARD,SAHUARITA,AZ,85629,PIMA,0015CPE9ARQ008M,True,2023-01-01,2023-12-31
30152,EXCEPTIONAL COMMUNITY HOSPITAL - MARICOPA,19060 NORTH JOHN WAYNE PARKWAY,MARICOPA,AZ,85139,PINAL,,,2023-01-01,2023-12-31
30153,EAST VALLEY ER & HOSPITAL,5656 SOUTH POWER RD,GILBERT,AZ,85295,MARICOPA,,,2023-01-01,2023-12-31
30154,EXCEPTIONAL COMMUNITY HOSPITAL YUMA,2648 SOUTH ARABY RD,YUMA,AZ,85365,YUMA,,,2023-01-01,2023-12-31
30155,EXCEPTIONAL COMMUNITY HOSPITAL BULLHEAD CITY,2365 HIGHWAY 95,BULLHEAD CITY,AZ,86442,MOHAVE,,,2023-01-01,2023-12-31
31300,WICKENBURG COMMUNITY HOSPITAL,520 ROSE LANE,WICKENBURG,AZ,85390,MARICOPA,0015CP587BP0W9H,True,2023-01-01,2023-12-31
31301,BENSON HOSPITAL,450 SOUTH OCOTILLO AVENUE,BENSON,AZ,85602,COCHISE,0015CT0PPT32RH0,True,2023-01-01,2023-12-31
31302,"NORTHERN COCHISE COMMUNITY HOSPITAL, INC.",901 WEST REX ALLEN DRIVE,WILLCOX,AZ,85643,COCHISE,,,2023-01-01,2023-12-31
31304,PAGE HOSPITAL,501 NORTH NAVAJO DRIVE,PAGE,AZ,86040,COCONINO,0015CWG9E12DJH8,True,2023-01-01,2023-12-31
31305,HOPI HEALTH CARE CENTER,"HIGHWAY 264, MILEPOST 388",POLACCA,AZ,86042,NAVAJO,,,2023-01-01,2023-12-31
31307,PARKER INDIAN HEALTH CENTER,12033 AGENCY ROAD,PARKER,AZ,85344,LAPAZ,0015CWD0UCD0JJL,,2023-01-01,2023-12-31
31308,HUHU KAM MEMORIAL HOSPITAL,483 WEST SEED FARM ROAD,SACATON,AZ,85147,PINAL,0015C9AFY8WDK5S,True,2023-01-01,2023-12-31
31309,SAGE MEMORIAL HOSPITAL,HIGHWAY 264 WEST AND 191 SOUTH,GANADO,AZ,86505,APACHE,0015CHA8WQP3E7L,,2023-01-01,2023-12-31
31311,LITTLE COLORADO MEDICAL CENTER,1501 NORTH WILLIAMSON AVENUE,WINSLOW,AZ,86047,NAVAJO,0015CDA13YNK8F1,,2023-01-01,2023-12-31
31312,COPPER QUEEN COMMUNITY HOSPITAL,101 COLE AVENUE,BISBEE,AZ,85603,COCHISE,0015CAM1MLV2KZK,True,2023-01-01,2023-12-31
31313,HOLY CROSS HOSPITAL,1171 WEST TARGET RANGE ROAD,NOGALES,AZ,85621,SANTA CRUZ,0015CPS61Z1JW9R,True,2023-01-01,2023-12-31
31314,COBRE VALLEY REGIONAL MEDICAL CENTER,5880 SOUTH HOSPITAL DRIVE,GLOBE,AZ,85501,GILA,0015CUB5R65YGA6,True,2023-01-01,2023-12-31
31315,WHITE MOUNTAIN REGIONAL MEDICAL CENTER,118 SOUTH MOUNTAIN AVENUE,SPRINGERVILLE,AZ,85938,APACHE,0015CFG3Q10HY2V,,2023-01-01,2023-12-31
31317,LA PAZ REGIONAL HOSPITAL,1200 WEST MOHAVE ROAD,PARKER,AZ,85344,LAPAZ,0015CFG3Q10HY2V,True,2023-01-01,2023-12-31
31318,BANNER PAYSON MEDICAL CENTER,807 SOUTH PONDEROSA DRIVE,PAYSON,AZ,85541,GILA,0015CWG9E12DJH8,True,2023-01-01,2023-12-31
31319,MT. GRAHAM REGIONAL MEDICAL CENTER,1600 SOUTH 20TH AVENUE,SAFFORD,AZ,85546,GRAHAM,,,2023-01-01,2023-12-31
31320,SAN CARLOS APACHE HEALTHCARE CORPORATION,103 MEDICINE WAY ROAD,PERIDOT,AZ,85542,GILA,,,2023-01-01,2023-12-31
33302,PHOENIX CHILDREN'S HOSPITAL,1919 EAST THOMAS ROAD,PHOENIX,AZ,85016,MARICOPA,,,2023-01-01,2023-12-31
40001,SILOAM SPRINGS REGIONAL HOSPITAL,603 NORTH PROGRESS AVENUE,SILOAM SPRINGS,AR,72761,BENTON,0015CR8535UDY24,True,2023-01-01,2023-12-31
40002,JOHNSON REGIONAL MEDICAL CENTER,1100 EAST POPLAR STREET,CLARKSVILLE,AR,72830,JOHNSON,0015CLL9BFC6CSF,True,2023-01-01,2023-12-31
40004,WASHINGTON REGIONAL MEDICAL CENTER,3215 N NORTH HILLS BOULEVARD,FAYETTEVILLE,AR,72703,WASHINGTON,0015CBK38PFT73K,True,2023-01-01,2023-12-31
40007,CHI-ST VINCENT INFIRMARY,TWO ST VINCENT CIRCLE,LITTLE ROCK,AR,72205,PULASKI,0015CU2LP5KVN3H,True,2023-01-01,2023-12-31
40010,MERCY HOSPITAL NORTHWEST ARKANSAS,2710 SOUTH RIFE MEDICAL LANE,ROGERS,AR,72758,BENTON,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
40011,CHAMBERS MEMORIAL HOSPITAL,719 DETROIT STREET,DANVILLE,AR,72833,YELL,0015CFG3Q10HY2V,True,2023-01-01,2023-12-31
40014,WHITE COUNTY MEDICAL CENTER,3214 EAST RACE AVENUE,SEARCY,AR,72143,WHITE,0015C6K0NZ9XFK8,True,2023-01-01,2023-12-31
40015,MENA REGIONAL HEALTH SYSTEM,311 NORTH MORROW STREET,MENA,AR,71953,POLK,0015CFG3Q10HY2V,True,2023-01-01,2023-12-31
40016,UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET MAIL SLOT 612,LITTLE ROCK,AR,72205,PULASKI,0015C257B7545Y1,True,2023-01-01,2023-12-31
40017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,HARRISON,AR,72601,BOONE,0015C7G1W5TK50F,True,2023-01-01,2023-12-31
40018,BAPTIST HEALTH - VAN BUREN,211 CRAWFORD MEMORIAL DRIVE,VAN BUREN,AR,72956,CRAWFORD,0015CJ0Y3UMW0HN,True,2023-01-01,2023-12-31
40019,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,FORREST CITY,AR,72335,ST. FRANCIS,0015C8CHE73ABS5,True,2023-01-01,2023-12-31
40020,ST BERNARDS MEDICAL CENTER,225 E WASHINGTON AVE,JONESBORO,AR,72401,CRAIGHEAD,0015CUB5R65YGA6,True,2023-01-01,2023-12-31
40022,NORTHWEST MEDICAL CENTER-SPRINGDALE,609 WEST MAPLE AVENUE,SPRINGDALE,AR,72764,WASHINGTON,0015CPE9ARQ008M,True,2023-01-01,2023-12-31
40026,CHI ST. VINCENT HOSPITAL HOT SPRINGS,300 WERNER STREET,HOT SPRINGS,AR,71903,GARLAND,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
40027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,BAXTER,0015CAP2SWL42X3,True,2023-01-01,2023-12-31
40029,"CONWAY REGIONAL MEDICAL CENTER, INC",2302 COLLEGE AVENUE,CONWAY,AR,72034,FAULKNER,0015C7KPC5GW1G3,True,2023-01-01,2023-12-31
40036,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,3333 SPRINGHILL DRIVE,NORTH LITTLE ROCK,AR,72117,PULASKI,0015CJ0Y3UMW0HN,True,2023-01-01,2023-12-31
40039,ARKANSAS METHODIST MEDICAL CENTER,900 WEST KINGSHIGHWAY,PARAGOULD,AR,72450,GREENE,0015CFG3Q10HY2V,True,2023-01-01,2023-12-31
40041,ST MARYS REGIONAL MEDICAL CENTER,1808 WEST MAIN STREET,RUSSELLVILLE,AR,72801,POPE,0015CE30CZD3LXB,True,2023-01-01,2023-12-31
40050,OUACHITA COUNTY MEDICAL CENTER,638 CALIFORNIA AVENUE,CAMDEN,AR,71701,OUACHITA,0015C8CHE73ABS5,True,2023-01-01,2023-12-31
40051,BAPTIST HEALTH MEDICAL CENTER-DREW COUNTY,778 SCOGIN DRIVE,MONTICELLO,AR,71655,DREW,0015CFG3Q10HY2V,True,2023-01-01,2023-12-31
40055,BAPTIST HEALTH - FORT SMITH,1001 TOWSON AVENUE,FORT SMITH,AR,72901,SEBASTIAN,0015CJ0Y3UMW0HN,True,2023-01-01,2023-12-31
40062,MERCY HOSPITAL FORT SMITH,7301 ROGERS AVE,FORT SMITH,AR,72903,SEBASTIAN,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
40067,MAGNOLIA HOSPITAL,101 HOSPITAL DRIVE,MAGNOLIA,AR,71753,COLUMBIA,0015CFG3Q10HY2V,True,2023-01-01,2023-12-31
40069,GREAT RIVER MEDICAL CENTER,1520 N DIVISION STREET,BLYTHEVILLE,AR,72315,MISSISSIPPI,0015CX112ZVK0ZX,True,2023-01-01,2023-12-31
40071,JEFFERSON REGIONAL MEDICAL CENTER,1600 WEST 40TH AVENUE,PINE BLUFF,AR,71603,JEFFERSON,0015C1SM0B8G4AU,True,2023-01-01,2023-12-31
40072,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,1703 NORTH BUERKLE ST,STUTTGART,AR,72160,ARKANSAS,0015CJ0Y3UMW0HN,True,2023-01-01,2023-12-31
40076,BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY,1001 SCHNEIDER DRIVE,MALVERN,AR,72104,HOT SPRING,0015CJ0Y3UMW0HN,True,2023-01-01,2023-12-31
40078,NATIONAL PARK MEDICAL CENTER,1910 MALVERN AVENUE,HOT SPRINGS,AR,71901,GARLAND,0015CXU35TXJ82Q,True,2023-01-01,2023-12-31
40084,SALINE MEMORIAL HOSPITAL,#1 MEDICAL PARK DRIVE,BENTON,AR,72015,SALINE,0015CX1FLT3QKM3,True,2023-01-01,2023-12-31
40088,SOUTH ARKANSAS REGIONAL HOSPITAL LLC,700 WEST GROVE STREET,EL DORADO,AR,71730,UNION,0015CR8535UDY24,True,2023-01-01,2023-12-31
40114,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,9601 BAPTIST HEALTH DRIVE,LITTLE ROCK,AR,72205,PULASKI,0015CJ0Y3UMW0HN,True,2023-01-01,2023-12-31
40118,"BAPTIST MEMORIAL HOSPITAL JONESBORO, INC.",4800 EAST JOHNSON AVENUE,JONESBORO,AR,72405,CRAIGHEAD,0015C5HKP92HQ7U,True,2023-01-01,2023-12-31
40119,WHITE RIVER MEDICAL CENTER,1710 HARRISON STREET,BATESVILLE,AR,72503,INDEPENDENCE,0015C5CRE80MBV4,True,2023-01-01,2023-12-31
40132,LEO N LEVI MEMORIAL HOSPITAL,300 PROSPECT AVE,HOT SPRINGS,AR,71901,GARLAND,,,2023-01-01,2023-12-31
40134,"ARKANSAS HEART HOSPITAL, LLC",1701 S SHACKLEFORD ROAD,LITTLE ROCK,AR,72211,PULASKI,0015C5KQA8EDE40,True,2023-01-01,2023-12-31
40137,ST VINCENT MEDICAL CENTER/NORTH,2215 WILDWOOD AVENUE,SHERWOOD,AR,72120,PULASKI,0015CU2LP5KVN3H,True,2023-01-01,2023-12-31
40147,ARKANSAS SURGICAL HOSPITAL,5201 NORTH SHORE DRIVE,NO LITTLE ROCK,AR,72118,PULASKI,0015CK8XP6T01K8,True,2023-01-01,2023-12-31
40153,SOUTHWEST REGIONAL MEDICAL CENTER LLC,2001 SOUTH MAIN,HOPE,AR,71801,HEMPSTEAD,0015C28CYJ5LLF4,True,2023-01-01,2023-12-31
40154,BAPTIST HEALTH MEDICAL CENTER- CONWAY,1555 EXCHANGE AVENUE,CONWAY,AR,72032,FAULKNER,0015CJ0Y3UMW0HN,True,2023-01-01,2023-12-31
40156,"BAPTIST MEMORIAL HOSPITAL-CRITTENDEN, INC",2100 NORTH SEVENTH STREET,WEST MEMPHIS,AR,72301,CRITTENDEN,0015C5HKP92HQ7U,True,2023-01-01,2023-12-31
40161,ARKANSAS HEART HOSPITAL-ENCORE,1901 ENCORE WAY,BRYANT,AR,72019,SALINE,0015C5KQA8EDE40,True,2023-01-01,2023-12-31
40164,UNITY HEALTH - JACKSONVILLE,1400 BRADEN STREET,JACKSONVILLE,AR,72076,PULASKI,,,2023-01-01,2023-12-31
41300,MERCY HOSPITAL PARIS,500 EAST ACADEMY,PARIS,AR,72855,LOGAN,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
41302,DARDANELLE REGIONAL MEDICAL CENTER,200 NORTH THIRD STREET,DARDANELLE,AR,72834,YELL,0015C7KPC5GW1G3,True,2023-01-01,2023-12-31
41303,MERCY HOSPITAL OZARK,801 WEST RIVER STREET,OZARK,AR,72949,FRANKLIN,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
41305,MERCY HOSPITAL WALDRON,1341 WEST SIXTH STREET,WALDRON,AR,72958,SCOTT,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
41306,IZARD REGIONAL HOSPITAL LLC,61 GRASSE STREET,CALICO ROCK,AR,72519,BAXTER,0015CFG3Q10HY2V,True,2023-01-01,2023-12-31
41307,CROSSRIDGE COMMUNITY HOSPITAL,310 SOUTH FALLS BOULEVARD,WYNNE,AR,72396,CROSS,0015CUB5R65YGA6,True,2023-01-01,2023-12-31
41308,MCGEHEE HOSPITAL,900 SOUTH THIRD STREET,MCGEHEE,AR,71654,DESHA,0015CFG3Q10HY2V,True,2023-01-01,2023-12-31
41309,LAWRENCE MEMORIAL HOSPITAL,1309 WEST MAIN STREET,WALNUT RIDGE,AR,72476,LAWRENCE,0015CUB5R65YGA6,True,2023-01-01,2023-12-31
41310,STONE COUNTY MEDICAL CENTER,2106 EAST MAIN STREET,MOUNTAIN VIEW,AR,72560,STONE,0015C5CRE80MBV4,True,2023-01-01,2023-12-31
41311,HOWARD MEMORIAL HOSPITAL,130 MEDICAL CIRCLE,NASHVILLE,AR,71852,HOWARD,0015CRS51LEA95Z,True,2023-01-01,2023-12-31
41312,BAPTIST HEALTH MEDICAL CENTER HEBER SPRINGS,1800 BYPASS ROAD,HEBER SPRINGS,AR,72543,CLEBURNE,0015CJ0Y3UMW0HN,True,2023-01-01,2023-12-31
41313,OZARK HEALTH,2500 HIGHWAY 65 SOUTH,CLINTON,AR,72031,VAN BUREN,0015C7URE9RTG1U,True,2023-01-01,2023-12-31
41317,DALLAS COUNTY MEDICAL CENTER,201 CLIFTON STREET,FORDYCE,AR,71742,DALLAS,,,2023-01-01,2023-12-31
41318,MERCY HOSPITAL BOONEVILLE,880 WEST MAIN,BOONEVILLE,AR,72927,LOGAN,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
41320,LITTLE RIVER MEMORIAL HOSPITAL,451 WEST LOCKE STREET,ASHDOWN,AR,71822,LITTLE RIVER,0015CT0PPT32RH0,True,2023-01-01,2023-12-31
41321,BAPTIST HEALTH MEDICAL CENTER-ARKADELPHIA,3050 TWIN RIVERS DRIVE,ARKADELPHIA,AR,71923,CLARK,0015CJ0Y3UMW0HN,True,2023-01-01,2023-12-31
41322,FULTON COUNTY HOSPITAL,679 NORTH MAIN STREET,SALEM,AR,72576,FULTON,,,2023-01-01,2023-12-31
41323,ASHLEY COUNTY MEDICAL CENTER,1015 UNITY ROAD,CROSSETT,AR,71635,ASHLEY,0015CFG3Q10HY2V,,2023-01-01,2023-12-31
41324,CHI ST VINCENT MORRILTON,#4 HOSPITAL DRIVE,MORRILTON,AR,72110,CONWAY,0015CU2LP5KVN3H,True,2023-01-01,2023-12-31
41326,DELTA MEMORIAL HOSPITAL,811 HIGHWAY 65 SOUTH,DUMAS,AR,71639,DESHA,0015CFG3Q10HY2V,True,2023-01-01,2023-12-31
41327,BRADLEY COUNTY MEDICAL CENTER,404 SOUTH BRADLEY STREET,WARREN,AR,71671,BRADLEY,0015CFG3Q10HY2V,True,2023-01-01,2023-12-31
41328,CHICOT MEMORIAL MEDICAL CENTER,2729 SOUTH HIGHWAY 65 & 82,LAKE VILLAGE,AR,71653,CHICOT,0015CFG3Q10HY2V,True,2023-01-01,2023-12-31
41329,MERCY HOSPITAL BERRYVILLE,214 CARTER STREET,BERRYVILLE,AR,72616,CARROLL,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
41330,PIGGOTT COMMUNITY HOSPITAL,1206 GORDON DUCKWORTH DRIVE,PIGGOTT,AR,72454,CLAY,0015CFG3Q10HY2V,True,2023-01-01,2023-12-31
41331,OZARKS COMMUNITY HOSPITAL OF GRAVETTE,1101 JACKSON STREET SW,GRAVETTE,AR,72736,BENTON,0015CP587BP0W9H,True,2023-01-01,2023-12-31
41332,UNITY HEALTH - NEWPORT,1205 MCLAIN STREET,NEWPORT,AR,72112,JACKSON,,,2023-01-01,2023-12-31
41333,SEVIER COUNTY MEDICAL CENTER,960 HWY 71 N,DE QUEEN,AR,71832,SEVIER,,,2023-01-01,2023-12-31
43300,ARKANSAS CHILDREN'S HOSPITAL,"1 CHILDREN'S WAY, SLOT 301",LITTLE ROCK,AR,72202,PULASKI,,,2023-01-01,2023-12-31
43301,"ARKANSAS CHILDREN'S NORTHWEST, INC",2601 GENE GEORGE BOULEVARD,SPRINGDALE,AR,72762,WASHINGTON,,,2023-01-01,2023-12-31
50002,ST ROSE HOSPITAL,27200 CALAROGA AVE,HAYWARD,CA,94545,ALAMEDA,0015CE4ZXJ0FKT5,True,2023-01-01,2023-12-31
50006,PROVIDENCE ST JOSEPH HOSPITAL,2700 DOLBEER ST,EUREKA,CA,95501,HUMBOLDT,0015CCE123S5WK4,True,2023-01-01,2023-12-31
50007,PENINSULA MEDICAL CENTER,1501 TROUSDALE DRIVE,BURLINGAME,CA,94010,SAN MATEO,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
50008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,601 DUBOCE AVENUE,SAN FRANCISCO,CA,94117,SAN FRANCISCO,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
50009,PROVIDENCE QUEEN OF THE VALLEY MEDICAL CENTER,1000 TRANCAS ST,NAPA,CA,94558,NAPA,0015CCE123S5WK4,True,2023-01-01,2023-12-31
50013,ADVENTIST HEALTH ST HELENA,10 WOODLAND ROAD,SAINT HELENA,CA,94574,NAPA,0015C157LEG45RH,True,2023-01-01,2023-12-31
50014,SUTTER AMADOR HOSPITAL,200 MISSION BLVD,JACKSON,CA,95642,AMADOR,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
50017,MERCY GENERAL HOSPITAL,4001 J ST,SACRAMENTO,CA,95819,SACRAMENTO,0015C2FVF76YBY1,True,2023-01-01,2023-12-31
50022,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVENUE,RIVERSIDE,CA,92501,RIVERSIDE,0015C622YQ4JDC3,True,2023-01-01,2023-12-31
50024,PARADISE VALLEY HOSPITAL,2400 EAST 4TH ST,NATIONAL CITY,CA,91950,SAN DIEGO,0015CPN9PSL792F,True,2023-01-01,2023-12-31
50025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,CA,92103,SAN DIEGO,0015C8243MFV3V7,True,2023-01-01,2023-12-31
50026,GROSSMONT HOSPITAL,5555 GROSSMONT CENTER DRIVE BOX 58,LA MESA,CA,91942,SAN DIEGO,0015C4M8199HQD9,True,2023-01-01,2023-12-31
50028,MAD RIVER COMMUNITY HOSPITAL,3800 JANES RD,ARCATA,CA,95521,HUMBOLDT,0015CFG3Q10HY2V,True,2023-01-01,2023-12-31
50030,OROVILLE HOSPITAL,2767 OLIVE HIGHWAY,OROVILLE,CA,95966,BUTTE,0015CUM4DML93MD,True,2023-01-01,2023-12-31
50036,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH ST,BAKERSFIELD,CA,93301,KERN,0015C2FVF76YBY1,True,2023-01-01,2023-12-31
50038,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE,CA,95128,SANTA CLARA,0015C8XCN16R6V5,True,2023-01-01,2023-12-31
50039,ENLOE HEALTH,1531 ESPLANADE,CHICO,CA,95926,BUTTE,0015CHL24QZ8GAF,True,2023-01-01,2023-12-31
50040,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,14445 OLIVE VIEW DRIVE,SYLMAR,CA,91342,LOS ANGELES,0015CGA18HTL43R,True,2023-01-01,2023-12-31
50042,ST ELIZABETH COMMUNITY HOSPITAL,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,CA,96080,TEHAMA,0015C2FVF76YBY1,True,2023-01-01,2023-12-31
50043,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,CA,94609,ALAMEDA,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
50045,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,CA,92243,IMPERIAL,,,2023-01-01,2023-12-31
50047,CALIFORNIA PACIFIC MEDICAL CENTER- VAN NESS CAMPUS,1101 VAN NESS AVENUE,SAN FRANCISCO,CA,94109,SAN FRANCISCO,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
50054,SAN GORGONIO MEMORIAL HOSPITAL,600 NORTH HIGHLAND SPRINGS AVENUE,BANNING,CA,92220,RIVERSIDE,0015CG8HB6AJX7E,True,2023-01-01,2023-12-31
50055,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL,3555 CESAR CHAVEZ,SAN FRANCISCO,CA,94110,SAN FRANCISCO,0015C4J0ZKW5KKJ,True,2023-01-01,2023-12-31
50056,ANTELOPE VALLEY HOSPITAL,1600 W AVE J,LANCASTER,CA,93534,LOS ANGELES,0015CKD4R73KP61,True,2023-01-01,2023-12-31
50057,KAWEAH HEALTH MEDICAL CENTER,400 W MINERAL KING AVE,VISALIA,CA,93291,TULARE,0015CQB8ZM93KD6,True,2023-01-01,2023-12-31
50058,GLENDALE MEM HOSPITAL & HLTH CENTER,1420 S CENTRAL AVE,GLENDALE,CA,91204,LOS ANGELES,0015C2FVF76YBY1,True,2023-01-01,2023-12-31
50060,COMMUNITY REGIONAL MEDICAL CENTER,2823 FRESNO STREET,FRESNO,CA,93721,FRESNO,0015CYT94LS81XV,True,2023-01-01,2023-12-31
50063,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,1300 N VERMONT AVE,LOS ANGELES,CA,90027,LOS ANGELES,,,2023-01-01,2023-12-31
50067,OAK VALLEY HOSPITAL DISTRICT,350 S OAK AVE,OAKDALE,CA,95361,STANISLAUS,0015CXV6SXC82UZ,,2023-01-01,2023-12-31
50069,PROVIDENCE ST. JOSEPH HOSPITAL,1100 WEST STEWART DR,ORANGE,CA,92868,ORANGE,0015CCE123S5WK4,True,2023-01-01,2023-12-31
50070,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,CA,94080,SAN MATEO,0015CBA2R7RYM5R,True,2023-01-01,2023-12-31
50071,KAISER FOUNDATION HOSPITAL-SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,CA,95051,SANTA CLARA,0015CBA2R7RYM5R,True,2023-01-01,2023-12-31
50072,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1425 S MAIN STREET,WALNUT CREEK,CA,94596,CONTRA COSTA,0015CBA2R7RYM5R,True,2023-01-01,2023-12-31
50073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,975 SERENO DR,VALLEJO,CA,94589,SOLANO,0015CBA2R7RYM5R,True,2023-01-01,2023-12-31
50075,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,275 WEST MACARTHUR BOULEVARD,OAKLAND,CA,94611,ALAMEDA,0015CBA2R7RYM5R,True,2023-01-01,2023-12-31
50076,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,2425 GEARY BLVD,SAN FRANCISCO,CA,94115,SAN FRANCISCO,0015CBA2R7RYM5R,True,2023-01-01,2023-12-31
50077,SCRIPPS MERCY HOSPITAL,4077 5TH AVE,SAN DIEGO,CA,92103,SAN DIEGO,0015CWW3R9FPD02,True,2023-01-01,2023-12-31
50078,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,1300 W 7TH ST,SAN PEDRO,CA,90732,LOS ANGELES,0015CCE123S5WK4,True,2023-01-01,2023-12-31
50082,ST JOHNS REGIONAL MEDICAL CENTER,1600 N ROSE AVE,OXNARD,CA,93030,VENTURA,0015C2FVF76YBY1,True,2023-01-01,2023-12-31
50084,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,1800 N CALIFORNIA ST,STOCKTON,CA,95204,SAN JOAQUIN,0015C2FVF76YBY1,True,2023-01-01,2023-12-31
